Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	07	08	09	10	11	12
50414354..50414428	NC_007113.7	50414354	50414428		pde1cb	pde1cb	No description	+	allgene	overlapping	0	0.0	0.0	0.0	1.470588207244873	0.0	0.0
50414597..50414668	NC_007113.7	50414597	50414668		pde1cb	pde1cb	No description	+	allgene	overlapping	0	2.5641026496887207	0.0	0.8928571939468384	1.923076868057251	0.0	0.0
54018263..54018328	NC_007113.7	54018263	54018328		abhd8a	abhd8a	No description	-	allgene	overlapping	0	97.43589782714844	100.0	100.0	95.23809814453125	28.18181800842285	100.0
58660830..58660908	NC_007113.7	58660830	58660908		LOC101883651	LOC101883651	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
5207959..5208131	NC_007114.7	5207959	5208131		myh9b	myh9b	No description	-	allgene	overlapping	0	37.17948913574219	39.33333206176758	45.18315124511719	26.923076629638672	30.76923179626465	41.66666793823242
18006418..18006781	NC_007114.7	18006418	18006781		aclya	aclya	No description	+	allgene	overlapping	0	40.280113220214844	2.3809523582458496	42.225276947021484	97.61904907226562	52.38095474243164	52.5
30155950..30156067	NC_007114.7	30155950	30156067		si:ch211-152f23.5	si:ch211-152f23.5	No description	-	allgene	overlapping	0	0.6896551847457886	0.0	0.0	1.8518518209457397	4.523809432983398	0.0
30728786..30729077	NC_007114.7	30728786	30729077		shank1	shank1	No description	-	allgene	overlapping	0	40.873016357421875	97.63157653808594	57.03703689575195	3.5	7.539682865142822	33.589744567871094
37476526..37476646	NC_007114.7	37476526	37476646		si:ch211-278a6.1	si:ch211-278a6.1	No description	-	allgene	overlapping	0	1.1111111640930176	0.7407407760620117	1.6666666269302368	0.0	0.0	0.0
48473390..48473512	NC_007114.7	48473390	48473512		metrnl	metrnl	No description	+	allgene	downstream	18	0.0	0.0	0.0	0.0	0.0	1.1494253873825073
60716880..60716989	NC_007114.7	60716880	60716989		foxj1a	foxj1a	No description	+	allgene	overlapping	0	3.2142858505249023	0.9523810148239136	0.0	1.25	8.854166984558105	2.222222328186035
62139868..62140061	NC_007114.7	62139868	62140061		gid4	gid4	No description	+	allgene	overlapping	0	0.4245283007621765	1.6666667461395264	1.6025640964508057	0.7751938700675964	0.0	0.4545454680919647
62140129..62140212	NC_007114.7	62140129	62140212		gid4	gid4	No description	+	allgene	overlapping	0	0.0	2.3809523582458496	0.0	1.1904761791229248	0.0	5.263157844543457
62525123..62525204	NC_007114.7	62525123	62525204		sox9b	sox9b	No description	-	allgene	overlapping	0	93.57142639160156	87.5	97.5	84.8484878540039	90.47618865966797	100.0
837748..837819	NC_007115.7	837748	837819		sobpb	sobpb	No description	-	allgene	overlapping	0	5.246913433074951	0.0	0.0	3.7037036418914795	5.0	1.2345679998397827
12955938..12956070	NC_007115.7	12955938	12956070		wif1	wif1	No description	+	allgene	overlapping	0	97.5	100.0	98.21428680419922	40.27777862548828	56.25	34.9450569152832
15441507..15441631	NC_007115.7	15441507	15441631		plxna4	plxna4	No description	-	allgene	overlapping	0	0.0	3.125	0.0	1.7857142686843872	0.0	1.010101079940796
17724655..17724705	NC_007115.7	17724655	17724705		chpt1	chpt1	No description	-	allgene	overlapping	0	0.0	0.0	1.3333333730697632	2.222222328186035	0.0	0.0
25074940..25075170	NC_007115.7	25074940	25075170		null					Not found	0	0.0	0.0	1.6176471710205078	0.9259259104728699	0.9433962106704712	0.0
19868063..19868168	NC_007116.7	19868063	19868168		tchp	tchp	No description	+	allgene	overlapping	0	0.0	0.0	0.8695651888847351	1.8518519401550293	0.0	2.3809523582458496
23350345..23350417	NC_007116.7	23350345	23350417		nlgn3b	nlgn3b	No description	-	allgene	overlapping	0	0.0	0.0	2.0833332538604736	2.0833332538604736	2.0833332538604736	0.0
27867064..27867207	NC_007116.7	27867064	27867207		zgc:110340	zgc:110340	No description	-	allgene	overlapping	0	1.2254902124404907	0.9803922176361084	2.777777910232544	0.0	0.0	1.6129032373428345
38610945..38611042	NC_007116.7	38610945	38611042		znhit1	znhit1	No description	-	allgene	overlapping	0	6.969696998596191	0.0	0.0	1.3333334922790527	1.0	4.3478264808654785
47601750..47601941	NC_007116.7	47601750	47601941		null					Not found	0	0.6666666865348816	6.6666669845581055	0.7352941036224365	0.0	1.7857142686843872	30.35714340209961
55626528..55626696	NC_007116.7	55626528	55626696		ntrk2b	ntrk2b	No description	+	allgene	overlapping	0	1.3888888359069824	1.0416667461395264	0.0	1.4285714626312256	0.0	0.0
121162..121267	NC_007117.7	121162	121267		ap1m2	ap1m2	No description	+	allgene	overlapping	0	92.85713958740234	93.75	97.83950805664062	96.25	87.5	24.876544952392578
4540392..4540516	NC_007117.7	4540392	4540516		pou4f1	pou4f1	No description	+	allgene	overlapping	0	0.7575758099555969	0.0	0.0	0.0	0.0	0.0
7221732..7221823	NC_007117.7	7221732	7221823		null					Not found	0	56.25	90.0	22.942176818847656	86.66666412353516	46.153846740722656	86.11111450195312
14950988..14951115	NC_007117.7	14950988	14951115		pou3f3b	pou3f3b	No description	+	allgene	overlapping	0	0.0	1.0	0.0	1.923076868057251	0.0	0.0
19926102..19926171	NC_007117.7	19926102	19926171		ntn1a	ntn1a	No description	-	allgene	overlapping	0	0.0	0.0	0.9090909361839294	0.0	0.0	3.0303032398223877
24813347..24813530	NC_007117.7	24813347	24813530		null					Not found	0	0.0	0.0	0.4761904776096344	1.5873017311096191	0.625	0.0
27514733..27515001	NC_007117.7	27514733	27515001		ryk	ryk	No description	+	allgene	overlapping	0	0.0	0.5319148898124695	0.43478259444236755	1.134751796722412	0.0	0.0
40795924..40796151	NC_007117.7	40795924	40796151		gata2b	gata2b	No description	+	allgene	overlapping	0	0.3875969350337982	1.4814815521240234	1.1257764101028442	3.5714287757873535	0.0	1.5151515007019043
40952541..40952647	NC_007117.7	40952541	40952647		patz1	patz1	No description	+	allgene	overlapping	0	0.0	0.0	2.2727272510528564	0.0	0.0	2.2727272510528564
46388610..46388761	NC_007117.7	46388610	46388761		camk1a	camk1a	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
8877019..8877124	NC_007118.7	8877019	8877124		vax2	vax2	No description	-	allgene	overlapping	0	0.0	0.0	0.5291005373001099	4.301075458526611	0.0	0.0
18727798..18727985	NC_007118.7	18727798	18727985		si:dkey-38l22.2	si:dkey-38l22.2	No description	-	allgene	overlapping	0	0.0	0.4926108717918396	0.8943089842796326	1.2195122241973877	1.0	1.3888888359069824
34927802..34927955	NC_007118.7	34927802	34927955		nfatc3a	nfatc3a	No description	-	allgene	overlapping	0	1.010101079940796	1.2820513248443604	0.0	0.0	0.0	0.0
37477257..37477328	NC_007118.7	37477257	37477328		null					Not found	0	2.585034132003784	2.5	0.0	2.6315789222717285	2.6315789222717285	0.0
40884132..40884437	NC_007118.7	40884132	40884437		shha	shha	No description	+	allgene	overlapping	0	0.0	2.5141243934631348	2.1857924461364746	0.43103447556495667	0.0	2.222222328186035
50821635..50821747	NC_007118.7	50821635	50821747		per1b	per1b	No description	+	allgene	downstream	718	0.8333333730697632	0.0	3.43137264251709	6.0	0.0	2.5641026496887207
58989483..58989626	NC_007118.7	58989483	58989626		LOC110439952	LOC110439952	No description	-	allgene	overlapping	0	0.0	41.66666793823242	61.04166793823242	100.0	2.222222328186035	19.05328941345215
7500..7865	NC_007119.7	7500	7865		LOC100537613	LOC100537613	No description	+	allgene	overlapping	0	3.861003875732422	0.0	0.0	10.526315689086914	0.0	2.3809523582458496
10791..10865	NC_007119.7	10791	10865		LOC100537613	LOC100537613	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	4.545454502105713	2.777777910232544
9119682..9119746	NC_007119.7	9119682	9119746		slc6a8	slc6a8	No description	-	allgene	overlapping	0	3.2051281929016113	0.0	1.2820513248443604	1.4492754936218262	0.0	0.0
18995517..18995714	NC_007119.7	18995517	18995714		sema6bb	sema6bb	No description	-	allgene	overlapping	0	29.871795654296875	100.0	91.12044525146484	0.0	93.5897445678711	100.0
25074026..25074150	NC_007119.7	25074026	25074150		sort1b	sort1b	No description	-	allgene	overlapping	0	0.6666667461395264	0.0	0.0	0.0	0.0	0.0
25714900..25715121	NC_007119.7	25714900	25715121		tspy	tspy	No description	-	allgene	overlapping	0	0.0	0.0	0.7973422408103943	0.0	0.0	0.0
31008348..31008574	NC_007119.7	31008348	31008574		ptgesl	ptgesl	No description	+	allgene	overlapping	0	0.5319148898124695	0.0	0.0	0.8620689511299133	2.2727272510528564	1.2962963581085205
40081506..40081559	NC_007119.7	40081506	40081559		lrrc75ba	lrrc75ba	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
54282406..54283956	NC_007119.7	54282406	54283956		plxnd1	plxnd1	No description	+	allgene	downstream	904	48.61111068725586	52.68883514404297	51.710758209228516	38.440860748291016	86.41975402832031	93.66666412353516
2607295..2607360	NC_007120.7	2607295	2607360		LOC103911600	LOC103911600	No description	+	allgene	overlapping	0	66.66666412353516	0.0	25.0	66.66666412353516	33.88888931274414	0.0
7538833..7539078	NC_007120.7	7538833	7539078		desma	desma	No description	-	allgene	overlapping	0	36.51960754394531	97.91666412353516	50.16666793823242	0.5128205418586731	97.4137954711914	100.0
7570720..7570872	NC_007120.7	7570720	7570872		ptprna	ptprna	No description	+	allgene	overlapping	0	46.66666793823242	0.9259259104728699	50.64393997192383	85.71428680419922	27.77777862548828	0.0
14152432..14152731	NC_007120.7	14152432	14152731		si:ch211-67e16.11	si:ch211-67e16.11	No description	+	allgene	overlapping	0	1.2345679998397827	0.7017543911933899	0.0	0.0	1.8867924213409424	0.48076921701431274
28103043..28103203	NC_007120.7	28103043	28103203		kcnh3	kcnh3	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	5.0	0.0
34001204..34001355	NC_007120.7	34001204	34001355		null					Not found	0	100.0	100.0	100.0	95.83333587646484	58.05555725097656	43.939395904541016
55981790..55981944	NC_007120.7	55981790	55981944		null					Not found	0	2.0634920597076416	0.4761904776096344	0.0	1.388888955116272	0.0	0.0
135151..135350	NC_007121.7	135151	135350		kcnj6	kcnj6	No description	-	allgene	overlapping	0	98.33333587646484	37.23684310913086	44.78070068359375	46.984127044677734	0.8547009229660034	5.9375
507572..507641	NC_007121.7	507572	507641		LOC110440081	LOC110440081	No description	+	allgene	overlapping	0	97.64705657958984	100.0	98.61111450195312	98.14814758300781	32.77777862548828	98.57142639160156
1397248..1397298	NC_007121.7	1397248	1397298		gdnfa	gdnfa	No description	+	allgene	overlapping	0	1.0416666269302368	4.310344696044922	0.0	1.0	0.0	2.17391300201416
20377728..20377854	NC_007121.7	20377728	20377854		null					Not found	0	97.54901885986328	70.5882339477539	90.0	34.87395095825195	98.33333587646484	66.66666412353516
20377922..20378088	NC_007121.7	20377922	20378088		null					Not found	0	97.61904907226562	50.52631759643555	95.0793685913086	81.34920501708984	100.0	19.230770111083984
22822682..22822742	NC_007121.7	22822682	22822742		per1a	per1a	No description	-	allgene	overlapping	0	0.0	74.0740737915039	0.0	27.166667938232422	4.1666669845581055	35.71428680419922
27223698..27223794	NC_007121.7	27223698	27223794		auts2a	auts2a	No description	-	allgene	overlapping	0	1.7857142686843872	3.5714285373687744	0.0	2.5	0.0	2.0833332538604736
36825713..36825784	NC_007121.7	36825713	36825784		phf12a	phf12a	No description	-	allgene	overlapping	0	1.5873017311096191	1.08695650100708	0.0	0.0	0.0	0.0
36889788..36889886	NC_007121.7	36889788	36889886		sez6a	sez6a	No description	-	allgene	overlapping	0	34.375	39.28571701049805	25.625001907348633	25.0	45.41666793823242	63.125
37025604..37025714	NC_007121.7	37025604	37025714		myo18aa	myo18aa	No description	-	allgene	overlapping	0	0.0	26.66666603088379	1.9628099203109741	5.357142925262451	60.60606002807617	100.0
37268628..37268923	NC_007121.7	37268628	37268923		nf1b	nf1b	No description	+	allgene	overlapping	0	2.886904716491699	0.8474577069282532	0.37037035822868347	2.5	1.8518519401550293	1.063829779624939
45031400..45031512	NC_007121.7	45031400	45031512		gnsb	gnsb	No description	+	allgene	overlapping	0	5.0	0.6410256624221802	4.010989189147949	0.0	0.0	0.0
497650..497707	NC_007122.7	497650	497707		cnbpb	cnbpb	No description	-	allgene	overlapping	0	1.6666666269302368	0.0	0.0	0.0	0.0	2.5641026496887207
497764..497840	NC_007122.7	497764	497840		cnbpb	cnbpb	No description	-	allgene	downstream	9	0.0	0.0	0.0	0.0	0.0	1.6666666269302368
769617..769743	NC_007122.7	769617	769743		null					Not found	0	0.0	0.0	0.625	0.0	0.0	0.0
11447267..11447335	NC_007122.7	11447267	11447335		null					Not found	0	68.98268127441406	65.78231048583984	52.727272033691406	49.80519485473633	45.238094329833984	81.94444274902344
12517034..12517097	NC_007122.7	12517034	12517097		LOC100005207	LOC100005207	No description	-	allgene	overlapping	0	5.55555534362793	89.7402572631836	15.277778625488281	0.0	0.0	0.0
25328616..25328724	NC_007122.7	25328616	25328724		fam83d	fam83d	No description	+	allgene	overlapping	0	0.0	0.0	2.692307710647583	0.0	0.0	0.0
31278748..31278813	NC_007122.7	31278748	31278813		null					Not found	0	6.623376846313477	17.619047164916992	0.0	10.606060981750488	0.0	41.11111068725586
32790741..32790895	NC_007122.7	32790741	32790895		null					Not found	0	0.0	2.534562349319458	0.0	3.225806474685669	0.0	0.0
37589440..37589514	NC_007122.7	37589440	37589514		bsnb	bsnb	No description	-	allgene	overlapping	0	0.0	1.839080572128296	1.2222222089767456	1.6666666269302368	3.4482758045196533	0.0
9483309..9483547	NC_007123.7	9483309	9483547		si:ch211-207i20.2	si:ch211-207i20.2	No description	-	allgene	overlapping	0	17.70833396911621	0.4761905074119568	0.7352941036224365	42.04301071166992	35.537635803222656	29.83333396911621
16762327..16762403	NC_007123.7	16762327	16762403		si:dkey-269i1.3	si:dkey-269i1.3	No description	-	allgene	overlapping	0	30.0	16.220239639282227	1.010101079940796	26.851852416992188	16.66666603088379	80.20833587646484
20165432..20165528	NC_007123.7	20165432	20165528		null					Not found	0	77.77777862548828	66.66666412353516	94.4775161743164	60.833335876464844	20.614036560058594	52.94117736816406
26022620..26022831	NC_007123.7	26022620	26022831		bmpr1ab	bmpr1ab	No description	-	allgene	overlapping	0	0.0	0.0	0.6000000238418579	1.5725361108779907	0.0	0.7407407760620117
28737110..28737334	NC_007123.7	28737110	28737334		null					Not found	0	48.730159759521484	69.19047546386719	5.0	56.80555725097656	97.36842346191406	96.21212005615234
41993002..41993138	NC_007123.7	41993002	41993138		tcerg1l	tcerg1l	No description	+	allgene	overlapping	0	2.073732852935791	0.0	0.0	0.0	0.0	3.3333332538604736
48707899..48708167	NC_007123.7	48707899	48708167		null					Not found	0	0.7352941036224365	23.484848022460938	13.793103218078613	0.0	19.191919326782227	49.39393997192383
48841766..48841871	NC_007123.7	48841766	48841871		dlg5b.1	dlg5b.1	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.6944444179534912	1.4285714626312256
8692..9233	NC_007124.7	8692	9233		ppp4r3b	ppp4r3b	No description	+	allgene	overlapping	0	1.013071894645691	0.957095742225647	0.7346357703208923	1.1682243347167969	0.8814103007316589	1.419753074645996
482943..483061	NC_007124.7	482943	483061		fbxo28	fbxo28	No description	+	allgene	overlapping	0	1.3020833730697632	0.0	0.0	0.0	0.0	2.873563289642334
912030..912212	NC_007124.7	912030	912212		pcsk2	pcsk2	No description	+	allgene	overlapping	0	0.37878790497779846	0.0	1.2175325155258179	1.1627906560897827	3.2407407760620117	0.877193033695221
1155589..1155720	NC_007124.7	1155589	1155720		perp	perp	No description	+	allgene	overlapping	0	0.0	4.44444465637207	0.4464285969734192	4.44444465637207	1.6129032373428345	0.0
3155482..3155588	NC_007124.7	3155482	3155588		pkdcca	pkdcca	No description	-	allgene	downstream	238	0.6060606241226196	0.0	0.6578947305679321	1.3888888359069824	1.8918918371200562	1.3888888359069824
13243138..13243223	NC_007124.7	13243138	13243223		fgfr3	fgfr3	No description	-	allgene	overlapping	0	0.0	1.5625	0.0	100.0	91.66666412353516	6.25
15077000..15077118	NC_007124.7	15077000	15077118		sfxn5a	sfxn5a	No description	-	allgene	overlapping	0	100.0	100.0	96.42857360839844	10.0	0.0	66.66667175292969
17144588..17144640	NC_007124.7	17144588	17144640		c13h10orf11	c13h10orf11	No description	-	allgene	overlapping	0	100.0	97.61904907226562	96.0	84.0	87.5	92.30769348144531
33117549..33117689	NC_007124.7	33117549	33117689		si:ch211-10a23.2	si:ch211-10a23.2	No description	+	allgene	overlapping	0	0.0	0.3787878751754761	0.0	0.4761905074119568	0.0	1.7857142686843872
37288935..37288986	NC_007124.7	37288935	37288986		gphb5	gphb5	No description	+	allgene	overlapping	0	46.875	87.5	64.4179916381836	66.29629516601562	100.0	5.462963104248047
103881..103951	NC_007125.7	103881	103951		gpc2	gpc2	No description	+	allgene	downstream	72	0.0	0.0	2.3809523582458496	0.0	0.0	0.0
7892056..7892284	NC_007125.7	7892056	7892284		ube2d2	ube2d2	No description	+	allgene	overlapping	0	0.6097561120986938	0.4878048896789551	2.0993032455444336	2.3504273891448975	0.0	0.78125
38849685..38849802	NC_007125.7	38849685	38849802		hnrnpa0l	hnrnpa0l	No description	+	allgene	overlapping	0	0.800000011920929	0.0	0.0	0.800000011920929	2.0	2.0833332538604736
49917625..49917823	NC_007125.7	49917625	49917823		null					Not found	0	0.4166666567325592	1.3405797481536865	1.1904762983322144	0.0	0.7482993602752686	3.658536672592163
8399384..8399515	NC_007126.7	8399384	8399515		tmem160	tmem160	No description	+	allgene	overlapping	0	81.59722137451172	42.5	20.21825408935547	89.29606628417969	85.97222137451172	77.19298553466797
17392200..17392290	NC_007126.7	17392200	17392290		null					Not found	0	65.4385986328125	3.2407407760620117	4.51127815246582	53.57143020629883	23.076923370361328	8.333333015441895
23780276..23780424	NC_007126.7	23780276	23780424		rad1	rad1	No description	-	allgene	upstream	75	0.0	0.0	4.166666507720947	4.838709831237793	0.0	1.0752688646316528
38859240..38859375	NC_007126.7	38859240	38859375		robo2	robo2	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.9523809552192688	0.0	0.0
13388880..13388961	NC_007127.7	13388880	13388961		LOC100149482	LOC100149482	No description	-	allgene	downstream	81	0.0	3.846153736114502	1.8518518209457397	0.0	1.4492754936218262	1.1363636255264282
17743720..17743888	NC_007127.7	17743720	17743888		null					Not found	0	20.0	87.96296691894531	75.9259262084961	100.0	89.35185241699219	88.88888549804688
31469464..31470435	NC_007127.7	31469464	31470435		si:ch211-251p5.5	si:ch211-251p5.5	No description	-	allgene	overlapping	0	26.38888931274414	35.36482238769531	8.441558837890625	22.26521110534668	38.030303955078125	34.84848403930664
32446442..32446642	NC_007127.7	32446442	32446642		null					Not found	0	48.57143020629883	63.46154022216797	58.181819915771484	98.57142639160156	99.12281036376953	92.22222137451172
44542419..44542594	NC_007127.7	44542419	44542594		rims2a	rims2a	No description	-	allgene	overlapping	0	0.0	0.0	1.7948718070983887	0.0	0.0	0.0
48616320..48616521	NC_007127.7	48616320	48616521		pbx2	pbx2	No description	+	allgene	overlapping	0	1.9736841917037964	2.702702760696411	0.45045047998428345	2.4509804248809814	0.0	0.0
50006871..50007238	NC_007127.7	50006871	50007238		ube2e2	ube2e2	No description	+	allgene	overlapping	0	0.0	0.4000000059604645	0.3125	0.8465608954429626	0.8101851940155029	0.0
54795919..54796037	NC_007127.7	54795919	54796037		fzd6	fzd6	No description	+	allgene	overlapping	0	74.1025619506836	73.55555725097656	59.09090805053711	100.0	65.01831817626953	87.5
3391159..3391252	NC_007128.7	3391159	3391252		sntg2	sntg2	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
6382495..6382547	NC_007128.7	6382495	6382547		LOC796202	LOC796202	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
24878640..24878783	NC_007128.7	24878640	24878783		zbtb8a	zbtb8a	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
25544372..25544494	NC_007128.7	25544372	25544494		aim1a	aim1a	No description	+	allgene	overlapping	0	9.611529350280762	30.55555534362793	14.824562072753906	13.774510383605957	60.614036560058594	82.89215850830078
25590164..25590356	NC_007128.7	25590164	25590356		iars2	iars2	No description	+	allgene	overlapping	0	0.9259259700775146	2.857142925262451	0.0	3.43137264251709	0.0	0.0
34631517..34631622	NC_007128.7	34631517	34631622		null					Not found	0	54.803314208984375	55.460662841796875	31.428571701049805	62.5	100.0	100.0
37649029..37649159	NC_007128.7	37649029	37649159		tmem229b	tmem229b	No description	+	allgene	overlapping	0	97.40259552001953	58.33333206176758	51.47058868408203	29.64285659790039	48.0	100.0
38243217..38243385	NC_007128.7	38243217	38243385		pax9	pax9	No description	-	allgene	overlapping	0	0.5555555820465088	3.225806474685669	2.0	1.1494253873825073	0.0	0.0
1235141..1235297	NC_007129.7	1235141	1235297		LOC110438076	LOC110438076	No description	+	allgene	overlapping	0	98.07691955566406	100.0	93.33333587646484	58.333335876464844	67.77777862548828	39.66666793823242
1235372..1235508	NC_007129.7	1235372	1235508		LOC110438076	LOC110438076	No description	+	allgene	overlapping	0	97.77777862548828	93.75	96.16666412353516	33.238853454589844	62.5	57.16666793823242
5571771..5571877	NC_007129.7	5571771	5571877		null					Not found	0	0.0	9.545454978942871	0.5681818127632141	44.090911865234375	58.94736862182617	25.000001907348633
6476751..6477040	NC_007129.7	6476751	6477040		iqsec3b	iqsec3b	No description	-	allgene	overlapping	0	0.5208333134651184	2.3809523582458496	0.8997253179550171	0.48076921701431274	0.0	0.694444477558136
38759868..38759958	NC_007129.7	38759868	38759958		onecut1	onecut1	No description	+	allgene	overlapping	0	92.85713958740234	0.0	22.22222328186035	57.57575988769531	100.0	6.666666507720947
46477385..46477545	NC_007129.7	46477385	46477545		sphkap	sphkap	No description	-	allgene	overlapping	0	1.6129032373428345	0.0	2.6881721019744873	0.0	0.0	0.0
46932656..46932791	NC_007129.7	46932656	46932791		gramd1bb	gramd1bb	No description	-	allgene	overlapping	0	89.58333587646484	91.11111450195312	94.0740737915039	100.0	72.22222137451172	66.66666412353516
48951182..48951420	NC_007129.7	48951182	48951420		LOC100002134	LOC100002134	No description	+	allgene	overlapping	0	2.0833332538604736	0.0	0.0	0.0	1.7241379022598267	2.777777910232544
222603..223014	NC_007130.7	222603	223014		syngap1a	syngap1a	No description	+	allgene	overlapping	0	0.5376344323158264	0.15723271667957306	1.574074149131775	0.9450172185897827	1.25	0.6666667461395264
348954..349329	NC_007130.7	348954	349329		mcl1a	mcl1a	No description	+	allgene	overlapping	0	0.5263158082962036	0.0	1.3777778148651123	1.0416667461395264	5.833333492279053	0.9459459185600281
977978..978131	NC_007130.7	977978	978131		slc44a4	slc44a4	No description	-	allgene	overlapping	0	0.0	2.5641026496887207	0.0	0.0	0.0	0.0
1459854..1460141	NC_007130.7	1459854	1460141		trpn1	trpn1	No description	+	allgene	overlapping	0	6.899399757385254	92.56756591796875	0.4901961088180542	52.49299621582031	14.603175163269043	96.57142639160156
2316446..2316629	NC_007130.7	2316446	2316629		sp8a	sp8a	No description	-	allgene	overlapping	0	0.0	0.0	1.0416667461395264	0.5555555820465088	0.0	0.0
17109296..17109353	NC_007130.7	17109296	17109353		null					Not found	0	3.8380954265594482	2.8985509872436523	0.0	7.6666669845581055	43.19444274902344	11.538461685180664
21422091..21422374	NC_007130.7	21422091	21422374		null					Not found	0	0.0	100.0	3.3333334922790527	0.0	99.19999694824219	54.411766052246094
42847399..42847458	NC_007130.7	42847399	42847458		pdcd6ip	pdcd6ip	No description	+	allgene	overlapping	0	2.3809525966644287	0.0	0.0	0.0	0.0	0.0
44039991..44040161	NC_007130.7	44039991	44040161		lrrc14b	lrrc14b	No description	+	allgene	overlapping	0	86.37255096435547	0.0	100.0	60.41666793823242	4.017857074737549	0.0
12829441..12829515	NC_007131.7	12829441	12829515		null					Not found	0	32.551021575927734	58.333335876464844	37.69231033325195	58.382938385009766	60.71428680419922	78.33333587646484
23438917..23439016	NC_007131.7	23438917	23439016		slc10a4	slc10a4	No description	-	allgene	overlapping	0	0.0	2.3809525966644287	0.0	0.0	0.0	0.0
34733381..34733651	NC_007131.7	34733381	34733651		pnocb	pnocb	No description	+	allgene	overlapping	0	29.166667938232422	93.33333587646484	2.465277910232544	54.484127044677734	5.0724639892578125	29.20819664001465
38032400..38032501	NC_007131.7	38032400	38032501		galnt14	galnt14	No description	+	allgene	overlapping	0	0.0	0.0	0.0	1.2345679998397827	0.0	0.0
41549350..41549457	NC_007131.7	41549350	41549457		fam184a	fam184a	No description	+	allgene	overlapping	0	0.4166666567325592	0.8064516186714172	0.5208333134651184	1.1111111640930176	0.0	3.7037036418914795
46533927..46534147	NC_007131.7	46533927	46534147		eif2b2	eif2b2	No description	-	allgene	overlapping	0	1.25	0.6578947305679321	0.43478259444236755	0.0	0.5	0.6802721619606018
47422007..47422332	NC_007131.7	47422007	47422332		kif3c	kif3c	No description	-	allgene	overlapping	0	0.0	2.5252525806427	0.9183673858642578	2.7322404384613037	1.5700483322143555	0.5208333730697632
51465342..51465408	NC_007131.7	51465342	51465408		thbd	thbd	No description	+	allgene	overlapping	0	0.0	0.5555555820465088	1.6666666269302368	0.0	0.0	0.0
